SAMPN,PERNO,origin,destination
2485452,2,318278778,742019576
2485632,1,4034037297,65315481
2485632,2,4034037297,1201384590
2485810,1,4933303158,57929414
2486311,1,541334290,65424614
2486311,2,541334290,65467197
2486567,1,282391342,65492882
2486789,1,65296346,1723738893
2486990,2,65430027,1080042657
2487605,1,57808625,53048389
2487605,2,57808625,4964610594
2487841,1,65469271,5225640576
2487841,2,65469271,65377192
2488186,1,65295450,1614176501
2488186,2,65295450,65479774
2488186,3,65295450,65333976
2488218,1,65457732,65441519
2488218,2,65457732,760439638
2488272,1,1919054386,5376621500
2488272,2,1919054386,371279470
2489387,1,57850671,2531992919
2489590,2,3966799638,57893986
2490004,2,65550343,65429940
2490249,1,831556633,272296807
2490338,1,65507292,1087122154
2490338,2,65507292,65577947
2490412,1,355702375,65295281
2491171,1,57887622,57854754
2491171,3,57887622,3219804204
2491179,1,65444426,65495064
2491202,1,2479319737,110413968
2491202,2,2479319737,110387784
2492276,1,65476632,4182147571
2492276,2,65476632,65476624
2492330,1,355702375,4911098329
2492330,2,355702375,57827054
2492629,2,1688870615,65427475
2493000,1,4589656666,65559620
2493291,1,55949067,55951810
2494033,1,65462817,65409264
2494033,3,65462817,4549849707
2494270,1,65294235,65319911
2494273,1,65339258,767808208
2494520,1,56087166,135925683
2494520,2,56087166,56114119
2494587,1,65547997,4915148159
2494587,2,65547997,65557041
2494973,2,65467944,3999499560
2495650,1,62476728,1511349597
2496272,1,1677788937,65293779
2496299,1,65281615,65354417
2496741,1,62512595,53029727
2496741,2,62512595,249055264
2496756,1,65422415,258392738
2496756,2,65422415,65427884
2496890,1,57813609,347732561
2497334,1,65625738,65525709
2497658,1,5055518620,65465078
2497658,2,5055518620,258911592
2497982,1,767827024,767808208
2497982,2,767827024,65303529
2498119,1,65295450,53098044
2498119,2,65295450,258910905
2498152,2,57796174,1887623237
2498751,2,57890140,355701616
2499368,1,3292802465,56023273
2499368,2,3292802465,56113459
2499376,1,62435356,62441066
2500158,1,65322300,65287287
2500308,1,57818318,352924085
2500429,1,258294637,65433026
2500429,2,258294637,65423952
2500429,3,258294637,65433026
2500521,1,65566742,686401801
2500891,1,348470303,305467757
2500891,2,348470303,57862191
2500911,1,57835946,1723739386
2501084,1,65434061,65309306
2501198,1,110411341,110418261
2501198,2,110411341,110355948
2501227,1,57835928,32972213
2502800,1,65431512,365485276
2502800,2,65431512,449081439
2503260,1,580402370,3312123321
2503260,2,580402370,65426291
2503260,3,580402370,65442171
2503325,2,65630322,65431035
2503895,2,57858729,2565675352
2504324,1,306534189,5335126186
2504556,1,2532019677,249055797
2504764,1,57825484,53077110
2504989,2,65646539,65668413
2505116,1,56071043,56146393
2505116,3,56071043,1715473108
2505817,1,62525772,2389189079
2506122,1,257876436,110420616
2506138,2,65484410,305549799
2506252,2,65441395,3208509425
2506460,1,809510163,338171717
2506460,2,809510163,1700446204
2506589,1,1645037477,259247193
2506589,2,1645037477,1588863880
2506684,2,764927373,65295287
2506684,3,764927373,267293714
2506684,4,764927373,65295342
2507226,2,65322310,65312695
2507319,1,65460555,65461555
2507319,2,65460555,65461555
2507642,2,57869204,5035372336
2507693,2,1958543076,110358919
2507730,2,57794127,57850671
2507776,1,65409520,759791409
2507797,2,420961873,3096337771
2507916,2,57816035,53039597
2507948,3,62431827,62468235
2508516,2,26028051,65611188
2509020,1,2191282975,56020515
2509020,3,2191282975,56074344
2509038,1,65475700,65415963
2509038,2,65475700,3701762004
2509182,2,57893942,2804948083
2509182,3,57893942,416805183
2509301,1,65287360,65287298
2509301,2,65287360,2642129723
2509381,1,65415464,65402989
2509381,2,65415464,65402989
2509459,1,683054647,62191991
2510096,1,57799159,257390816
2510096,2,57799159,57841709
2510121,1,65427910,3810293247
2510248,1,62437089,55950118
2510387,1,57837244,62434141
2510564,2,65464406,65493469
2510564,3,65464406,65429960
2510930,2,373993039,449081439
2511536,1,65541606,1081079977
2511599,1,258757428,1511349597
2511599,2,258757428,258922094
2512005,1,56081131,110358878
2512005,2,56081131,351116732
2512005,3,56081131,339258651
2512532,1,65337066,5014084173
2512532,2,65337066,65315836
2513360,1,65280473,2548141867
2513360,2,65280473,2548141867
2514061,1,302878,53046805
2514061,2,302878,400502785
2514416,2,1708554957,257878162
2514456,1,57905720,65312706
2514646,1,57808615,262294495
2514646,2,57808615,53080628
2514661,1,65327927,65296351
2514661,2,65327927,752207059
2514780,2,2469206793,65313859
2514915,1,65292537,35833157
2515033,3,55958252,4165593360
2515105,1,4911065157,1447212679
2515105,2,4911065157,65420960
2515105,3,4911065157,65312877
2515764,2,206691786,1680844433
2515764,3,206691786,433475314
2515764,4,206691786,256893502
2515896,2,65303261,3244767454
2515992,1,57879915,257436711
2515992,2,57879915,4974690523
2516057,3,4005962735,65464543
2516319,1,65317606,1233308756
2516657,1,65443897,65465962
2516694,1,4926015334,55953771
2516694,2,4926015334,55960346
2517379,2,1720073980,1640349469
2518069,1,4589610865,65494772
2518082,1,62506726,3966680305
2518391,1,62437138,62296469
2518391,2,62437138,62296469
2518996,1,4170322531,262921586
2519615,1,459992007,65523257
2519981,2,246343150,3633625633
2520139,3,1041561887,1102406257
2520332,1,110406403,53077112
2520733,1,606291498,668462030
2520733,2,606291498,5376621500
2521326,1,4572248205,5243955958
2521451,1,2174786550,57819384
2521451,2,2174786550,62403377
2521495,1,62284043,257532280
2521495,2,62284043,62284042
2521495,4,62284043,62204037
2521520,1,65428617,65429960
2521520,2,65428617,65329405
2521642,1,62459745,5265253907
2521642,2,62459745,1016909017
2521827,1,65317595,65395289
2522094,2,65441379,65315481
2522245,1,434789029,1447212636
2522245,2,434789029,461482290
2522245,3,434789029,65370200
2522777,2,299511481,65512165
2522938,1,726963288,26028038
2522938,2,726963288,258966218
2523286,1,307638472,65317030
2523409,1,65287243,65317606
2524022,1,65560852,4913663499
2524174,1,1289827415,370692176
2524174,2,1289827415,53039586
2524719,2,65497371,65474952
2524938,2,295224575,4911620878
2525092,1,65431097,65539555
2525092,2,65431097,662726277
2525500,1,65496432,65490040
2525500,2,65496432,437162054
2525581,2,663083227,65315477
2525758,2,102212724,65381219
2525758,3,102212724,1116467147
2526184,1,5017124545,65395289
2526184,2,5017124545,57841709
2526202,1,4167654058,57907630
2526572,2,65296351,65319656
2526824,2,56051319,29892724
2527212,2,65434759,65570194
2527241,1,65637999,441026873
2527241,2,65637999,3470912031
2528356,1,1665430081,62532826
2528356,2,1665430081,1588932881
2528356,3,1665430081,1588932881
2528484,1,1105772402,310963360
2528542,1,57840865,3839576620
2528781,2,56024720,56018786
2528830,1,65428891,65441519
2529015,2,65444596,3312123321
2529211,1,2470584710,191692199
2529313,1,65430027,541332981
2529313,2,65430027,65580389
2529451,1,65422415,552853360
2529800,2,65326702,1447212631
2529928,1,2757814060,53041097
2529928,2,2757814060,57865394
2530266,1,65537490,610194249
2530266,2,65537490,317529020
2530501,1,313880558,65560369
2530501,2,313880558,65395289
2530706,2,320389674,3523003937
2530761,2,65403319,317122247
2530774,1,65494322,65468800
2530774,2,65494322,65591634
2530807,1,65441395,65593954
2530914,1,65314189,240448958
2530914,2,65314189,65303914
2531208,1,56055282,2710445746
2531596,2,447948414,297335337
2531756,1,5225640586,248094451
2531756,2,5225640586,2427287768
2531862,1,3224370996,281149293
2531890,1,1700446019,283240836
2531890,2,1700446019,65482193
2531890,3,1700446019,4182147571
2532007,1,5267027290,57867271
2532007,2,5267027290,57867271
2532105,1,65425774,5368257873
2532105,2,65425774,65529538
2532158,1,258910938,65287287
2532158,3,258910938,1723739386
2532201,1,1082448828,369936755
2532201,2,1082448828,65511483
2532316,1,309053289,65420485
2532543,2,2471567001,65525404
2532600,1,65441526,522277389
2532802,2,65452756,1102852014
2533065,1,65294289,65305817
2533347,1,65326142,187607577
2533347,2,65326142,1804181947
2533456,1,55960585,55960346
2533733,1,4550125670,65577589
2533733,3,4550125670,65500776
2533951,1,441759122,57784759
2533951,2,441759122,57784759
2534253,1,662761996,1422395873
2534722,1,65520636,65452452
2534862,1,5315932963,5376890439
2535176,1,65598042,65570889
2535176,2,65598042,1025295466
2535362,1,290879408,447945508
2535362,2,290879408,65608542
2536089,1,5284992081,38503240
2536089,2,5284992081,1928262644
2536174,1,65354844,65282380
2536807,1,65300097,416335443
2536965,2,62416125,352924085
2537324,2,110432520,65303506
2537528,2,65641354,65421188
2537613,1,338171691,65545447
2537613,2,338171691,343603930
2537754,2,65296818,65314146
2538237,1,62329446,62329522
2538510,1,56017932,62211986
2538734,1,80476119,55950053
2538734,2,80476119,62434080
2539051,1,56055238,56073607
2539051,2,56055238,56150126
2539701,1,65608960,529142061
2540216,1,65310806,65334473
2540516,1,65599919,65425791
2540516,5,65599919,65674400
2540546,1,57906923,3701621075
2540701,1,767808208,65320199
2540723,1,65322300,65306840
2540885,1,56119445,55986654
2541852,1,65283131,349879237
2541893,2,57811305,625202983
2542363,1,5050099026,5354851406
2542363,2,5050099026,5354851406
2542568,2,65550922,65414026
2542637,1,65540445,678823240
2542637,2,65540445,65431605
2542952,1,65307408,65294608
2543171,2,1401973679,5357247180
2543191,1,62388303,62388303
2543232,2,541338642,415168390
2543317,2,65606364,288220050
2543351,2,1099259921,431954135
2543576,1,65286986,65308413
2543576,2,65286986,65545447
2543686,1,348035352,355149412
2543686,2,348035352,5242001981
2543686,3,348035352,57956175
2544163,1,56060479,110421013
2544163,2,56060479,56142345
2544183,2,1222797497,5241403768
2544245,2,3036383471,110417494
2544267,1,57813683,5265253906
2544267,2,57813683,5265253906
2545076,3,65630139,4750066040
2545113,1,56029131,56120217
2545402,1,56027670,5359949609
2545616,1,2838230202,110384132
2545616,2,2838230202,4964610583
2545657,1,65293779,317102904
2546037,3,56047941,56024392
2546123,1,57929026,53093152
2546123,2,57929026,1332083041
2546224,1,65391671,65431414
2546803,1,65486110,65408175
2546803,2,65486110,4178885855
2546903,1,62432420,62393146
2547068,1,56070903,55960841
2547068,2,56070903,65295275
2547100,3,5351807009,2327722631
2547175,1,56080213,56087166
2547175,2,56080213,55952329
2547198,2,354187051,2593013366
2547341,2,65322409,65322266
2547399,1,250649171,65465079
2547399,2,250649171,65402791
2547693,1,2705187735,56019180
2548142,1,57929400,506409908
2548142,3,57929400,57855541
2548204,3,65510894,65458735
2548700,1,65553830,65518445
2548700,3,65553830,65463171
2548702,1,3997200477,206353459
2548702,2,3997200477,206353459
2549493,1,598397226,80624276
2549596,2,56128853,56089431
2549665,1,906114571,415168631
2549665,2,906114571,65351772
2549880,1,56005958,56045713
2549880,2,56005958,4021550350
2550007,2,65312706,4177254266
2550427,1,1266060482,65317042
2550427,2,1266060482,65306810
2550941,2,65628796,272197385
2551016,2,5376881122,65523257
2551589,1,57834915,53090142
2551983,1,258756007,65333972
2551983,2,258756007,1723738893
2552032,2,5187946931,2080819762
2552191,1,5143950759,345571596
2552191,2,5143950759,62471338
2552191,3,5143950759,110355330
2552298,1,3995343769,65295289
2552298,2,3995343769,65295289
2552421,1,352844989,57904543
2552502,1,65502013,2460760149
2552758,1,1935652903,65458130
2552758,2,1935652903,1330369830
2552758,3,1935652903,418085885
2552907,1,57809938,65306795
2552907,2,57809938,1373615025
2553251,1,206352840,275515667
2553322,1,1695636848,65351748
2553322,2,1695636848,343269909
2553651,1,1037911935,258311044
2554038,1,65501255,65472298
2554646,1,55969782,55963641
2554646,2,55969782,55963641
2554659,1,110406792,110446074
2554659,2,110406792,65337860
2554980,1,4167687892,282813360
2555087,1,65334473,65395289
2555087,2,65334473,65322266
2555160,1,3710123966,3958379219
2555160,2,3710123966,62385317
2555170,1,65501255,65428240
2555550,1,4352984612,1723738832
2555555,1,56138214,2765317193
2555555,2,56138214,56138570
2555555,3,56138214,52982359
2556080,2,1130284621,65332376
2556175,1,57834615,576921127
2556175,2,57834615,57867271
2556244,1,260494512,65283737
2556356,1,65476645,65429940
2556463,2,57890140,2177741045
2556567,1,56080182,56080182
2556593,1,56142345,270661854
2556593,2,56142345,55950053
2557248,1,4936184160,259247193
2557353,1,1057861160,65306787
2557353,2,1057861160,110388269
2558011,1,1068121510,65470772
2558011,2,1068121510,1080573699
2558351,2,2059143965,55991364
2558605,1,65467387,65421721
2558972,1,62388472,4355038943
2558972,2,62388472,62336571
2559142,1,4353343899,62501252
2559142,2,4353343899,895573271
2559375,1,65436736,65658312
2559609,1,4559416974,3221384030
2559679,1,65487419,486549745
2559682,2,56116927,1080268604
2559702,1,257503277,53074406
2559794,1,65495782,65484358
2559794,2,65495782,433475314
2560368,1,276546820,1221046445
2560802,1,26639070,189786981
2560804,1,5362761981,5362761981
2560804,2,5362761981,441819067
2561003,1,65298359,303698094
2561003,2,65298359,267292877
2561031,1,65429940,65590357
2561031,2,65429940,3631952818
2561031,4,65429940,313250512
2561298,1,265666762,65428774
2561298,2,265666762,65287373
2561307,1,2420468442,65289552
2561331,1,65307417,65317030
2561615,2,57855006,532763984
2561887,1,655614088,65430886
2561887,2,655614088,3355011980
2562090,3,62427891,62303769
2562127,1,1378125483,5021056579
2562127,2,1378125483,110443877
2562127,3,1378125483,65317406
2562540,1,65422584,4715954821
2562540,2,65422584,26028750
2562644,1,65296346,65322266
2562644,2,65296346,1511349597
2562927,1,65312677,65300085
2563415,1,410314047,65415228
2563415,2,410314047,65415228
2564055,1,30033776,270661889
2564085,1,65288353,4069129299
2564158,2,1712572378,65352417
2565725,1,56122377,56108769
2565725,2,56122377,55960841
2566020,1,297686403,65602991
2566290,1,3182328794,57857201
2566290,3,3182328794,57857201
2566472,1,2565726584,57885636
2566472,3,2565726584,57785898
2566671,2,56003572,56101434
2566959,1,740569925,2304626340
2566959,2,740569925,280836272
2567004,2,65678446,65507919
2567258,2,62243109,569782405
2567851,1,65317386,1723739163
2568069,2,65296351,65295279
2568359,1,614141010,65440499
2568570,1,65510857,522276323
2568761,2,3969297820,57836018
2568865,1,4993582649,2565555240
2569073,1,56024812,351117431
2569183,1,305545410,1148372833
2569183,2,305545410,65402776
2569287,1,65283145,65303488
2569287,2,65283145,258757451
2569582,1,3036383471,3036383471
2569582,2,3036383471,3036383471
2569945,2,62433756,62384798
2570142,1,1111079231,1292890542
2570298,1,320085841,65287287
2570298,3,320085841,1024384024
2570464,1,65415646,102222405
2570464,2,65415646,65364289
2571196,2,65510894,447940705
2571555,3,65560852,65494781
2571555,4,65560852,338840749
2571555,5,65560852,65395289
2571556,1,371347972,53074404
2571556,2,371347972,65388493
2571600,1,65596365,2860539995
2571600,3,65596365,240296607
2571664,2,30675695,305551118
2571732,2,65620958,2488884964
2571745,1,2531992919,2531992916
2572636,1,2059516591,1091753553
2572796,1,4691559092,57813609
2572796,2,4691559092,57830810
2572796,3,4691559092,57827908
2572933,1,62444567,260138543
2572933,2,62444567,260146130
2572933,3,62444567,2532019677
2573041,1,65441519,65593954
2573041,2,65441519,65464621
2573041,3,65441519,65540003
2573041,4,65441519,65403116
2573041,5,65441519,65306802
2573618,1,3976947730,53086921
2573618,2,3976947730,257669620
2574032,1,62329522,1357372920
2574032,2,62329522,667522227
2575454,1,3969097203,110421013
2575454,2,3969097203,110388269
2575772,1,65309555,65305827
2575772,2,65309555,461443503
2575823,2,4170246253,65616309
2575823,3,4170246253,65616309
2575823,4,4170246253,288996426
2576001,1,625649469,627245044
2576001,3,625649469,57827870
2576198,2,5274483456,65295275
2576238,2,1373613163,4226091911
2576238,3,1373613163,349105431
2576421,2,62444552,62312716
2576492,2,5298830483,3219700404
2576492,3,5298830483,627243664
2576524,2,666065843,53096863
2576566,1,65519292,2510564091
2576802,2,57809633,462036035
2577021,1,65308495,65319637
2577141,1,65496737,478457488
2577141,3,65496737,65502869
2577289,1,3458064553,65316006
2577289,2,3458064553,287825433
2577289,4,3458064553,4357170828
2577665,1,1280830635,742019576
2577665,2,1280830635,56013132
2578032,2,65497078,3701762004
2578322,2,348035352,4372460162
2578842,2,4018939473,65283475
2578866,3,65484044,3614216342
2578869,1,65319944,65308413
2578908,1,65525394,65374371
2578972,2,240297573,65494775
2578972,3,240297573,259247193
2579401,1,56027453,356608214
2579401,2,56027453,56114119
2579401,3,56027453,110355964
2579676,1,1983411296,259386484
2579735,1,33466459,1700030910
2579792,1,57816017,2389134462
2579792,2,57816017,4600862735
2579792,3,57816017,3219700440
2579914,1,62495418,2321976783
